Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ09,OUT045,0.2026294
DRZ11,OUT046,0.15016133
FDK41,OUT049,0.101654544
FDE56,OUT049,0.066966504
FDH34,OUT013,0.21924599
DRI49,OUT013,0.08083341
DRI59,OUT046,0.2842778
DRC36,OUT049,0.23078184
FDS15,OUT019,0.022598336
FDI07,OUT018,0.22507337
FDZ15,OUT018,0.13207737
NCX41,OUT027,0.42086017
NCO29,OUT019,0.022598336
FDF57,OUT013,0.20910868
FDI33,OUT035,0.13695131
DRJ47,OUT049,0.21949118
FDB34,OUT046,0.10664964
FDY22,OUT027,0.29569408
DRL11,OUT017,0.18620689
FDY46,OUT035,0.25265303
FDG17,OUT013,0.30957663
FDE52,OUT018,0.09710029
DRP47,OUT027,0.49018145
FDO01,OUT010,0.022598336
FDL09,OUT046,0.19666392
FDR57,OUT013,0.18614917
DRD37,OUT035,0.092044614
FDQ36,OUT027,0.092881784
FDL33,OUT049,0.2541743
FDL48,OUT045,0.06151802
FDL28,OUT049,0.30056527
NCN29,OUT046,0.05061692
FDO13,OUT035,0.24348143
FDB38,OUT045,0.21247552
FDI36,OUT035,0.28118548
FDI58,OUT035,0.14685474
FDH22,OUT018,0.1328146
FDQ27,OUT013,0.13158646
FDT33,OUT046,0.21223833
FDC56,OUT045,0.15290451
FDF14,OUT046,0.2140324
FDQ39,OUT017,0.2264673
NCM43,OUT017,0.1974226
FDS46,OUT035,0.17695804
FDI22,OUT049,0.26338312
NCE43,OUT045,0.21750112
FDZ36,OUT010,0.054716244
FDR13,OUT019,0.022598336
FDP46,OUT018,0.10029047
FDW56,OUT019,0.022598336
FDB40,OUT017,0.17342205
FDM28,OUT018,0.20401953
FDV49,OUT013,0.35327998
NCS53,OUT018,0.18074194
FDO03,OUT049,0.30577025
FDT15,OUT035,0.26760235
FDD33,OUT049,0.29197335
FDX13,OUT017,0.28057012
FDH60,OUT013,0.24134186
DRH51,OUT046,0.08865428
NCL07,OUT049,0.05863911
FDW51,OUT045,0.26900017
FDF21,OUT019,0.022598336
FDH26,OUT019,0.022598336
FDJ03,OUT049,0.066632055
FDU35,OUT017,0.1114462
DRL01,OUT018,0.27785406
FDE59,OUT045,0.050509386
FDI60,OUT035,0.11592129
DRH39,OUT035,0.119514614
FDK36,OUT049,0.0723373
FDN52,OUT045,0.11177961
FDU12,OUT017,0.31379625
NCT05,OUT027,0.50438994
FDS37,OUT027,0.24734133
FDK24,OUT017,0.038959347
DRF36,OUT013,0.23847748
FDN46,OUT010,0.022598336
NCN06,OUT045,0.20719992
FDD59,OUT035,0.13389112
FDM14,OUT045,0.15595688
FDO10,OUT018,0.064595245
FDU35,OUT013,0.12116132
NCA30,OUT018,0.22143072
NCO41,OUT049,0.12895997
FDI24,OUT046,0.21480861
FDZ16,OUT046,0.22687355
FDV47,OUT046,0.09041648
FDV16,OUT045,0.05987849
FDZ22,OUT035,0.13040446
FDO20,OUT010,0.14195625
FDW38,OUT013,0.0722483
FDW52,OUT045,0.2191475
FDT43,OUT019,0.022598336
NCS29,OUT045,0.32521984
NCC31,OUT017,0.17141683
FDA21,OUT017,0.22387795
FDQ55,OUT046,0.14329411
NCE54,OUT049,0.0910868
FDD45,OUT017,0.10249107
NCP17,OUT017,0.059212573
FDR47,OUT035,0.27549505
DRM35,OUT013,0.21842489
FDR47,OUT019,0.022598336
FDX19,OUT010,0.12417663
FDV22,OUT027,0.32025403
FDQ46,OUT027,0.21717672
DRO47,OUT045,0.16485506
FDB44,OUT010,0.07385461
FDN02,OUT010,0.08968491
FDW10,OUT045,0.21739104
FDJ41,OUT019,0.022598336
FDM50,OUT046,0.06823258
FDW10,OUT035,0.24071005
FDY48,OUT049,0.13316755
NCE30,OUT027,0.4311754
FDO04,OUT045,0.073011234
FDQ26,OUT010,0.022598336
NCX29,OUT018,0.16097492
FDE39,OUT046,0.14493369
NCR54,OUT027,0.39709774
NCP55,OUT027,0.12385233
FDX22,OUT017,0.23636635
FDI05,OUT035,0.12838493
FDC51,OUT027,0.25699955
FDC10,OUT013,0.14834379
FDJ46,OUT045,0.2219813
FDV10,OUT010,0.022598336
FDX12,OUT027,0.46231946
FDL43,OUT019,0.022598336
DRB13,OUT046,0.24825637
FDF59,OUT027,0.25569206
FDT35,OUT049,0.21358837
NCJ19,OUT035,0.086972274
FDT35,OUT018,0.2081579
FDI48,OUT046,0.055876426
DRC24,OUT019,0.022598336
NCZ05,OUT017,0.11761207
FDJ57,OUT049,0.25533193
FDX11,OUT017,0.21419011
FDE09,OUT035,0.17065123
NCK06,OUT049,0.16558875
DRE37,OUT017,0.2231731
FDV56,OUT046,0.127705
FDY43,OUT017,0.18963581
FDV35,OUT013,0.17633174
FDF05,OUT019,0.022598336
FDA36,OUT035,0.26560643
FDS13,OUT027,0.52067965
FDU47,OUT013,0.17374258
FDI36,OUT010,0.07653929
FDH48,OUT046,0.09697212
FDZ14,OUT013,0.15142107
FDS46,OUT013,0.14577866
FDE21,OUT017,0.1344332
FDA26,OUT049,0.292762
FDV12,OUT046,0.11629384
FDL46,OUT019,0.022598336
FDN57,OUT013,0.1682582
NCJ18,OUT017,0.12157659
FDO36,OUT045,0.22619371
FDX55,OUT018,0.24282593
FDT25,OUT019,0.022598336
FDD16,OUT049,0.089129895
NCX18,OUT013,0.24010803
NCG55,OUT018,0.13202189
NCV18,OUT049,0.1063917
NCS18,OUT035,0.1614593
FDC37,OUT045,0.13989766
FDE47,OUT046,0.14938603
DRG49,OUT019,0.022598336
FDC39,OUT049,0.2594286
FDH24,OUT019,0.022598336
FDV39,OUT027,0.39359728
NCL17,OUT045,0.1858275
NCY53,OUT035,0.16164982
FDH52,OUT013,0.07928724
NCD19,OUT018,0.0506095
FDI44,OUT046,0.0758518
DRD49,OUT027,0.46906424
FDN08,OUT035,0.1808447
FDO20,OUT027,0.5029551
FDY02,OUT046,0.3289822
FDX23,OUT045,0.12700172
FDX01,OUT017,0.13349932
FDH20,OUT027,0.20987943
NCX41,OUT017,0.25332716
FDD21,OUT027,0.24470778
DRH11,OUT019,0.022598336
DRE60,OUT018,0.2512424
FDB10,OUT013,0.30775815
FDH38,OUT013,0.14086658
NCL07,OUT018,0.042754933
FDD48,OUT046,0.13810974
NCT54,OUT027,0.20687617
FDF32,OUT027,0.40726036
DRH51,OUT045,0.106411695
DRG03,OUT035,0.22068122
NCY42,OUT019,0.022598336
FDH32,OUT017,0.099472456
NCJ06,OUT027,0.25817093
FDH47,OUT027,0.1909179
FDZ08,OUT018,0.09313743
FDK16,OUT017,0.11063397
DRG01,OUT018,0.087971054
NCM53,OUT027,0.22163671
NCB07,OUT035,0.2682817
NCZ06,OUT035,0.32395613
FDU48,OUT049,0.16253547
NCB55,OUT027,0.14275023
FDP15,OUT013,0.33577582
FDF17,OUT046,0.2486052
NCN06,OUT049,0.20998308
DRM48,OUT018,0.03194875
FDH10,OUT046,0.24610774
FDC60,OUT018,0.09190926
FDE35,OUT018,0.063100815
DRI23,OUT013,0.18774657
NCR38,OUT013,0.33298942
FDP04,OUT035,0.10284107
NCW17,OUT045,0.16932903
FDX34,OUT017,0.13241756
NCK53,OUT045,0.13172513
NCO54,OUT010,0.022598336
NCH55,OUT046,0.148735
FDT44,OUT027,0.25435895
DRG49,OUT046,0.30617288
FDX46,OUT010,0.022598336
DRG36,OUT049,0.21587038
FDU37,OUT049,0.116283536
FDK10,OUT049,0.24642897
DRF37,OUT027,0.5131658
FDC44,OUT035,0.15212004
FDP15,OUT046,0.31683648
FDZ27,OUT027,0.121844925
FDY22,OUT019,0.022598336
DRG51,OUT035,0.23842488
FDN58,OUT045,0.29835302
FDW01,OUT049,0.19613717
FDX24,OUT018,0.096863195
FDO51,OUT017,0.047573354
FDJ52,OUT027,0.33339936
NCY06,OUT010,0.022598336
FDE20,OUT018,0.18577263
FDT23,OUT010,0.022598336
FDQ51,OUT046,0.055738598
FDE35,OUT046,0.076960936
FDB46,OUT013,0.2651982
NCG19,OUT035,0.30769014
NCL06,OUT018,0.29383525
FDT36,OUT019,0.022598336
FDC56,OUT049,0.15307844
FDJ26,OUT049,0.27730107
FDZ59,OUT017,0.1927744
FDV11,OUT027,0.34449947
FDR13,OUT010,0.022598336
FDI15,OUT018,0.31450036
FDF47,OUT018,0.2705898
NCB54,OUT019,0.022598336
NCK19,OUT027,0.37817422
FDX16,OUT017,0.16994262
FDL50,OUT045,0.17153418
NCE31,OUT035,0.05812686
DRJ01,OUT049,0.20992468
FDE22,OUT013,0.19219804
FDY20,OUT019,0.022598336
NCO14,OUT045,0.06327549
NCR50,OUT017,0.17277305
DRM47,OUT017,0.2209027
FDO27,OUT010,0.022598336
FDJ20,OUT027,0.26262444
NCX17,OUT013,0.28095296
FDG59,OUT049,0.046315223
FDD52,OUT045,0.12921444
FDO48,OUT017,0.26558977
FDC59,OUT019,0.022598336
FDS15,OUT018,0.12181255
FDB47,OUT035,0.2914133
FDV14,OUT019,0.022598336
FDB27,OUT013,0.23819499
FDA35,OUT035,0.18558371
FDN51,OUT018,0.30770403
FDO39,OUT019,0.022598336
FDB28,OUT049,0.2575207
DRJ25,OUT046,0.03979303
FDH46,OUT027,0.21568118
FDI10,OUT045,0.22109267
FDU21,OUT018,0.034487527
FDD09,OUT049,0.22327472
FDD10,OUT046,0.21611834
FDN31,OUT010,0.062560804
FDA46,OUT018,0.22045143
FDM56,OUT046,0.1290849
FDF11,OUT010,0.12463188
FDS32,OUT018,0.16565198
NCM06,OUT013,0.18146777
FDZ26,OUT045,0.30502865
FDO01,OUT013,0.16043904
FDJ46,OUT049,0.22689201
FDG26,OUT019,0.022598336
FDZ38,OUT035,0.23748647
NCO55,OUT013,0.123803094
FDT60,OUT035,0.18117902
FDW37,OUT049,0.10454611
NCK42,OUT018,0.23668924
FDA45,OUT046,0.19514994
FDW55,OUT018,0.28060833
FDY44,OUT017,0.231164
FDQ31,OUT017,0.093820855
FDM09,OUT049,0.22328326
FDH12,OUT018,0.113645144
NCQ43,OUT035,0.16623713
FDT33,OUT035,0.24849568
NCT41,OUT018,0.17469189
DRJ25,OUT010,0.022598336
NCQ41,OUT046,0.24320789
NCN17,OUT049,0.13150224
DRO35,OUT027,0.23946671
FDU27,OUT018,0.058124825
FDY43,OUT027,0.3522567
FDG46,OUT035,0.18124604
DRL49,OUT018,0.1638816
NCB55,OUT049,0.05976808
FDK28,OUT049,0.31932577
FDO49,OUT045,0.079540506
FDT03,OUT013,0.22297774
FDW33,OUT027,0.22960827
FDR02,OUT035,0.16344965
FDF50,OUT013,0.23099774
FDA40,OUT018,0.10178372
NCT53,OUT018,0.17236672
FDY60,OUT035,0.21556714
FDP44,OUT027,0.2212049
NCQ50,OUT045,0.27469528
NCC30,OUT017,0.20924392
FDQ60,OUT018,0.12957487
FDG41,OUT046,0.13344495
FDQ03,OUT046,0.28772783
FDM03,OUT045,0.13443331
FDZ51,OUT018,0.108326
DRF51,OUT035,0.057380676
FDF39,OUT017,0.30833548
FDW52,OUT035,0.24782512
FDY22,OUT049,0.19292901
FDG14,OUT013,0.18636166
FDA57,OUT017,0.025515502
FDL45,OUT019,0.022598336
FDX28,OUT046,0.11122609
NCQ54,OUT013,0.2080126
FDH40,OUT045,0.10833006
FDU52,OUT035,0.22928719
FDT60,OUT010,0.022598336
FDK08,OUT045,0.1311703
FDN04,OUT049,0.23886648
FDE50,OUT013,0.23436987
FDI16,OUT049,0.060153186
FDM50,OUT049,0.086570896
NCV30,OUT049,0.07012479
FDT44,OUT013,0.12975179
FDY60,OUT013,0.18365288
FDT56,OUT017,0.050506547
FDV58,OUT018,0.2281923
FDU04,OUT013,0.14820006
NCN05,OUT027,0.35878152
FDI53,OUT018,0.1789705
FDD34,OUT046,0.20640332
FDW47,OUT027,0.2400071
FDT51,OUT027,0.22447474
FDO27,OUT013,0.1139831
NCQ18,OUT018,0.110150054
NCW05,OUT013,0.11496458
FDI15,OUT010,0.15419635
NCH43,OUT010,0.08709335
FDT40,OUT049,0.16391577
NCG19,OUT017,0.26516822
NCM30,OUT035,0.065547764
FDB38,OUT017,0.18616058
FDB22,OUT046,0.1838894
FDC58,OUT046,0.044967204
NCI29,OUT013,0.17196871
FDA23,OUT010,0.022598336
DRG48,OUT013,0.17110184
FDV21,OUT013,0.14042719
NCG18,OUT019,0.022598336
FDG40,OUT045,0.04547705
FDU24,OUT018,0.10192143
FDA22,OUT049,0.21896955
FDY35,OUT046,0.05081068
FDJ15,OUT045,0.23789874
NCW18,OUT018,0.26627064
FDK56,OUT018,0.20508544
FDF44,OUT046,0.16602966
FDP51,OUT049,0.15613787
FDU22,OUT027,0.25228196
FDM28,OUT017,0.20911936
NCL42,OUT046,0.27394623
FDJ15,OUT019,0.022598336
FDI32,OUT018,0.1311123
DRL11,OUT046,0.19722974
DRO59,OUT018,0.08649685
FDA07,OUT019,0.022598336
NCO53,OUT013,0.21136919
FDO21,OUT045,0.28374526
FDW39,OUT045,0.22763371
NCV17,OUT013,0.15699863
FDE22,OUT046,0.20536493
NCB06,OUT018,0.18770257
DRF48,OUT017,0.20669371
FDB05,OUT013,0.3249872
FDP28,OUT027,0.51078814
FDP23,OUT046,0.28039658
NCS41,OUT018,0.20496924
FDS40,OUT018,0.04020603
FDA16,OUT017,0.2430523
FDN20,OUT035,0.21712951
FDF04,OUT027,0.5152696
DRG36,OUT018,0.20375796
FDW16,OUT018,0.11202215
FDU09,OUT017,0.05722844
FDW01,OUT046,0.18354708
FDB15,OUT045,0.3284229
NCJ17,OUT049,0.10629169
NCT18,OUT018,0.20657185
FDG16,OUT018,0.25201845
FDP27,OUT017,0.2198504
FDQ44,OUT027,0.26203686
FDL50,OUT027,0.25663897
FDW57,OUT027,0.3619573
FDS34,OUT013,0.13278824
NCV30,OUT035,0.0914463
FDD26,OUT018,0.20509079
FDA03,OUT045,0.19228238
FDS27,OUT018,0.22045153
FDM12,OUT013,0.2328648
NCV42,OUT027,0.23838119
NCS41,OUT046,0.22956997
FDN56,OUT018,0.14916024
DRK59,OUT046,0.29270262
NCG18,OUT046,0.11947509
NCN26,OUT017,0.13417923
FDI60,OUT027,0.13767767
NCI43,OUT049,0.05796416
NCL17,OUT049,0.18879385
FDQ19,OUT019,0.022598336
FDY43,OUT049,0.20793517
FDR36,OUT049,0.05844211
FDJ58,OUT049,0.21887785
DRY23,OUT045,0.061321914
FDK26,OUT027,0.37302738
DRH03,OUT045,0.12132591
FDC10,OUT010,0.022598336
FDD23,OUT013,0.23276679
FDP32,OUT045,0.16224754
FDO31,OUT035,0.13690734
FDQ57,OUT013,0.16966641
FDX32,OUT027,0.29795715
FDC39,OUT027,0.4184518
FDU55,OUT046,0.28689143
FDL45,OUT013,0.14688417
DRK37,OUT049,0.25329262
FDK22,OUT013,0.26679927
DRG37,OUT027,0.31528878
FDK22,OUT017,0.24111925
DRH36,OUT018,0.08382898
DRC36,OUT018,0.20036383
DRE03,OUT027,0.115337126
FDF34,OUT046,0.24343756
FDZ22,OUT046,0.09532022
FDC44,OUT010,0.022598336
FDN31,OUT027,0.38739187
FDO03,OUT017,0.26825893
FDA01,OUT049,0.08791957
NCH42,OUT049,0.28662068
FDF46,OUT018,0.11855398
DRL35,OUT046,0.042802095
FDW46,OUT049,0.082567
FDB58,OUT046,0.17929527
FDD47,OUT018,0.1916286
NCO17,OUT045,0.15673698
FDJ26,OUT017,0.25666177
FDU37,OUT045,0.10774635
